qubit,T1,T2,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length
108,142.2981270367444,180.63344371483493,0.005615234375,0.006103515625,0.005126953125,2180
109,322.1642634694013,264.7734278033059,0.0054931640625,0.0107421875,0.000244140625,2180
110,141.61790267555588,103.59031009362894,0.00537109375,0.009033203125,0.001708984375,2180
111,289.05094803748176,212.4372796005171,0.0081787109375,0.011474609375,0.0048828125,2180
112,191.2098564813653,75.2012500866174,0.07568359375,0.11865234375,0.03369140625,2180
113,154.91938069610265,69.4903282402095,0.1348876953125,0.177978515625,0.091796875,2180
114,168.6413156999363,35.75454827151228,0.014892578125,0.012939453125,0.016845703125,2180
115,215.6206591079772,17.881994502584643,0.0118408203125,0.01171875,0.011962890625,2180
116,96.46468473945653,145.12305128444353,0.029541015625,0.025390625,0.03369140625,2180
117,323.9701859749635,231.71271008486264,0.0032958984375,0.005615234375,0.0009765625,2180
118,225.3845170826266,141.8724269486078,0.005126953125,0.00732421875,0.0029296875,2180
119,216.09267443612694,198.94467408253323,0.019287109375,0.025146484375,0.013427734375,2180
120,26.786777124390095,135.7155993243665,0.499755859375,0.99951171875,0.0,2180
121,4.417477322469221,25.636631187774977,0.3431396484375,0.303466796875,0.3828125,2180
122,320.0533462438875,332.6832859361214,0.00537109375,0.005615234375,0.005126953125,2180
123,169.80400094094617,23.316026598978134,0.0067138671875,0.0087890625,0.004638671875,2180
124,282.64282958675153,164.76511339780242,0.0069580078125,0.01123046875,0.002685546875,2180
125,349.4056935585428,353.4772106230238,0.0322265625,0.029541015625,0.034912109375,2180
126,144.05079328244133,185.1583119590702,0.00439453125,0.008056640625,0.000732421875,2180
127,281.59972274592945,78.55138016634854,0.0611572265625,0.0498046875,0.072509765625,2180
128,216.69091023643048,59.374018646658946,0.00634765625,0.01123046875,0.00146484375,2180
129,286.24018502431085,143.62119515677216,0.007080078125,0.00732421875,0.001953125,2180
130,221.025738038965,188.81260613440972,0.015625,0.0302734375,0.0009765625,2180
131,65.37325654165194,64.89345613183917,0.0767822265625,0.0712890625,0.082275390625,2180
132,272.05849430364975,249.3655194145097,0.017578125,0.015625,0.01953125,2180
133,153.20167006721152,112.08691410898473,0.00439453125,0.007080078125,0.001708984375,2180
134,162.39011157731719,130.23861983166455,0.01318359375,0.01318359375,0.01318359375,2180
